mRNA,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
G6PC2|57818,0.974114468,0.847564532,0.330106921,2.567545476,0.010242135,0.030698775
ARSJ|79642,453.443061,0.846608138,0.158087159,5.355325131,8.54E-08,1.44E-06
LEMD1|93273,106.4924333,0.844779114,0.269921151,3.129725521,0.001749697,0.007099451
ANXA13|312,1299.136961,0.84100655,0.212576608,3.956251612,7.61E-05,0.000497402
SLC7A11|23657,1431.206208,0.837674852,0.137753531,6.080968286,1.19E-09,3.75E-08
GLTPD2|388323,10.49875403,0.837160497,0.341221558,2.453422057,0.01415042,0.040000334
VWA3B|200403,17.74768245,0.834946169,0.202079504,4.131770677,3.60E-05,0.00026302
LOC554202|554202,36.3943929,0.834586442,0.302811761,2.756122945,0.005849101,0.019343528
DPCR1|135656,8.226267706,0.833523452,0.32018238,2.603277079,0.009233729,0.02817027
S100A5|6276,9.431237623,0.831272471,0.229863094,3.616380761,0.000298751,0.001601721
C1orf125|126859,80.08216752,0.830901504,0.289687212,2.868271255,0.004127215,0.014416777
C15orf55|256646,1.897966455,0.828767511,0.293623309,2.822553544,0.004764287,0.016278183
IZUMO1|284359,1.652198808,0.828713429,0.286160115,2.895978112,0.003779788,0.013402162
KCTD1|284252,293.4419805,0.8273464,0.13263002,6.238002516,4.43E-10,1.57E-08
PRSS37|136242,0.860138261,0.822051981,0.32053028,2.564662476,0.010327621,0.030908676
TMEM92|162461,576.5327717,0.821783642,0.153926911,5.338791241,9.36E-08,1.55E-06
SERPINA1|5265,19855.05575,0.821698265,0.22983573,3.575154591,0.000350021,0.001830471
ABCA3|21,586.8356505,0.819567975,0.22035048,3.719383659,0.00019971,0.001140106
KLK10|5655,2701.469967,0.818588667,0.267632488,3.05862966,0.002223518,0.008645911
PBK|55872,1187.234133,0.815469654,0.114787866,7.10414511,1.21E-12,9.57E-11
KLK1|3816,1172.981615,0.814438656,0.199943361,4.073346822,4.63E-05,0.000325177
HOXC4|3221,38.85104855,0.814345073,0.254392665,3.201134248,0.001368877,0.005758269
ZSCAN12P1|221584,88.75001327,0.810636182,0.120507991,6.726825114,1.73E-11,9.40E-10
CYP2C19|1557,11.82371448,0.80993652,0.309398727,2.617775863,0.008850492,0.027250521
CRIP1|1396,3557.012734,0.809756679,0.17708314,4.572748591,4.81E-06,4.59E-05
CD109|135228,917.7854793,0.80903919,0.226154595,3.577372329,0.000347066,0.001818344
ARHGAP4|393,2302.728953,0.806589409,0.171676548,4.698308646,2.62E-06,2.75E-05
CHRM1|1128,80.30979957,0.80339418,0.242965889,3.306613051,0.000944312,0.004182582
EGLN3|112399,2484.934055,0.802339694,0.146462394,5.478127668,4.30E-08,8.02E-07
PPM1N|147699,70.34282358,0.801849528,0.157239396,5.099545974,3.40E-07,4.74E-06
PDE4C|5143,295.7231869,0.800803047,0.182591437,4.385764534,1.16E-05,9.88E-05
HES5|388585,12.81356401,0.796592931,0.242288812,3.28778256,0.001009798,0.004423645
RAET1L|154064,35.20851815,0.793963229,0.216383566,3.669239964,0.000243273,0.001345772
PTGS2|5743,786.8801734,0.792772572,0.224925004,3.524608465,0.000424109,0.002154116
GLT25D2|23127,184.0098047,0.791611759,0.298819166,2.64913315,0.008069853,0.025280808
F5|2153,624.7314099,0.790553683,0.28886009,2.736804809,0.006203909,0.020285444
MAT1A|4143,149.1875471,0.79054145,0.253859987,3.114084502,0.001845166,0.007427463
OASL|8638,663.7970155,0.789066341,0.156317117,5.047856267,4.47E-07,5.95E-06
MYT1|4661,30.12994911,0.786561247,0.286006084,2.750155644,0.005956696,0.019627948
MLPH|79083,2908.053532,0.786403111,0.199064556,3.950492869,7.80E-05,0.000507889
LILRP2|79166,2.654071726,0.785214023,0.25781556,3.04564248,0.002321837,0.008953356
LOC389458|389458,11.51311136,0.784587018,0.197710188,3.968369188,7.24E-05,0.000476288
OSR2|116039,250.7880224,0.78112247,0.172094358,4.538919694,5.65E-06,5.29E-05
LTK|4058,187.5202157,0.780923371,0.236638622,3.300067262,0.000966617,0.004263431
SIX4|51804,87.79670013,0.779238975,0.202650195,3.845241684,0.000120434,0.000738556
MCOLN3|55283,112.1052798,0.776204883,0.243863075,3.182953724,0.001457809,0.006069804
PTGER2|5732,304.0609036,0.775999261,0.197370687,3.93168445,8.44E-05,0.000543899
UPK3B|80761,23.56882911,0.775966051,0.190019697,4.083608499,4.43E-05,0.000313781
C19orf38|255809,43.00341559,0.773143939,0.188978512,4.091173806,4.29E-05,0.000305229
RNF148|378925,4.414371581,0.773010175,0.184977438,4.17894303,2.93E-05,0.000220926
RPL22L1|200916,3359.843792,0.771051537,0.157598474,4.892506357,9.96E-07,1.19E-05
CCDC148|130940,12.97241935,0.770148518,0.173035274,4.450818042,8.55E-06,7.56E-05
RP1|6101,11.97582227,0.767736777,0.296055799,2.593216475,0.00950829,0.028858216
LOC284233|284233,55.74214527,0.765438591,0.241929548,3.163890476,0.001556754,0.00641103
ETV5|2119,886.4940891,0.763297255,0.143214796,5.329737413,9.84E-08,1.61E-06
NEURL|9148,551.8367885,0.76267311,0.25526397,2.98778206,0.002810099,0.010474623
HIST1H2BI|8346,1.044032458,0.761815081,0.296223124,2.571761009,0.010118271,0.030400419
GRIN1|2902,70.12891575,0.757635516,0.230689592,3.284220627,0.001022648,0.00447308
LBXCOR1|390598,8.366323029,0.756281803,0.149589716,5.055707203,4.29E-07,5.78E-06
PON3|5446,136.005676,0.755085292,0.224430221,3.364454617,0.000766951,0.003523429
SOX8|30812,189.1706582,0.752243877,0.279424191,2.692121513,0.007099907,0.02275831
KCNJ3|3760,73.1060548,0.751160768,0.291441165,2.577401066,0.009954637,0.029988529
CHRFAM7A|89832,92.2832135,0.750654997,0.238086235,3.152870209,0.001616737,0.006621237
KRT7|3855,331.0931729,0.749972493,0.214593579,3.494850568,0.000474327,0.00236254
HOXD13|3239,223.4685907,0.747816849,0.308213434,2.426295438,0.015253847,0.042562639
PCDHB8|56128,79.03953876,0.746221934,0.23872646,3.125845097,0.001772949,0.007171407
AQP6|363,22.9771157,0.745882454,0.214601304,3.475665991,0.000509587,0.002506323
ALDH3B2|222,101.116432,0.745570894,0.240790113,3.096351776,0.001959178,0.007792291
PCDHGB2|56103,110.2831245,0.743940116,0.237291485,3.135131957,0.001717768,0.006977845
FOXA1|3169,1119.042459,0.74353451,0.182760918,4.068345232,4.73E-05,0.000331189
ZBTB7C|201501,856.4553894,0.743317374,0.214751254,3.461294684,0.000537584,0.002616356
AFAP1L2|84632,1019.896012,0.742579871,0.135176559,5.493407121,3.94E-08,7.47E-07
IRX3|79191,45.28125802,0.740506123,0.267621036,2.766995205,0.005657559,0.018806493
ZNF488|118738,147.2668393,0.739859223,0.193425373,3.825037075,0.000130752,0.000793081
VSIG1|340547,47.83928126,0.739165599,0.271106094,2.72648094,0.006401365,0.020822137
RAB3A|5864,118.7940898,0.738998848,0.129935695,5.687419813,1.29E-08,2.87E-07
FOXD4L2|100036519,6.988184202,0.737784346,0.182375145,4.045421579,5.22E-05,0.000359421
SYNGR3|9143,154.2363086,0.734916675,0.204059269,3.601486372,0.000316403,0.001680145
HAGHL|84264,279.5525649,0.734317208,0.163831168,4.482158168,7.39E-06,6.67E-05
UCN|7349,8.512496474,0.734212278,0.160409303,4.577117806,4.71E-06,4.52E-05
KIAA0802|23255,728.7112995,0.733222837,0.174663584,4.197914761,2.69E-05,0.000205781
SHF|90525,703.3872061,0.728341447,0.187332891,3.887952847,0.000101093,0.000636534
MUC1|4582,8665.682039,0.727864959,0.207939553,3.500368006,0.000464616,0.002325756
TACSTD2|4070,2524.407494,0.726033936,0.282722373,2.568010195,0.010228415,0.030674661
ABCC8|6833,7.831095439,0.722554194,0.299992047,2.408577832,0.016014811,0.044345637
GDA|9615,1516.1573,0.722067959,0.144169445,5.008467363,5.49E-07,7.10E-06
LHB|3972,1.580449023,0.721301001,0.26973756,2.674084401,0.007493359,0.023782287
TEX9|374618,87.16811898,0.718406195,0.105464361,6.811838511,9.64E-12,5.72E-10
PLK2|10769,1300.70898,0.716646453,0.14122482,5.074507834,3.89E-07,5.30E-06
CDCA2|157313,570.301378,0.716540912,0.107440133,6.66921096,2.57E-11,1.32E-09
RNF133|168433,1.815763157,0.715989391,0.201592104,3.551673791,0.000382789,0.001973451
LRRIQ4|344657,40.10366648,0.712941963,0.196477608,3.628616878,0.000284944,0.001538419
DMKN|93099,605.3642263,0.712852055,0.224335652,3.177613758,0.001484924,0.006162174
DNASE1L2|1775,27.34519748,0.710832529,0.140378586,5.063682081,4.11E-07,5.57E-06
CCDC68|80323,565.6818388,0.710203519,0.145099752,4.894588111,9.85E-07,1.18E-05
FSCN1|6624,3324.91768,0.708876502,0.180303861,3.931565849,8.44E-05,0.000543899
BTNL9|153579,306.1697682,0.707929583,0.169518217,4.176126891,2.97E-05,0.000223341
HIST1H4I|8294,3.998274018,0.706875225,0.163262774,4.329677893,1.49E-05,0.000122942
C14orf73|91828,145.8994584,0.705238489,0.149833869,4.706802898,2.52E-06,2.65E-05
CA14|23632,10.07228292,0.69997719,0.159844547,4.379112098,1.19E-05,0.000101406
WARS|7453,9782.121366,0.699593189,0.135113395,5.177822612,2.24E-07,3.31E-06
KCNK10|54207,73.84782978,0.698432372,0.193371089,3.611875887,0.00030399,0.001624584
HSD17B2|3294,695.3950428,0.698266698,0.230925683,3.023772363,0.002496442,0.009484014
SYT13|57586,2192.828683,0.696809297,0.19208355,3.627636491,0.000286028,0.001543438
FAM169A|26049,467.6086504,0.695443919,0.155242918,4.479714301,7.47E-06,6.73E-05
FAM27C|100132948,37.07068573,0.695368283,0.161033782,4.318151609,1.57E-05,0.000128639
HPSE|10855,291.3926506,0.694852662,0.13977424,4.971249797,6.65E-07,8.36E-06
DPYSL2|1808,4300.010408,0.694243929,0.130985709,5.300150201,1.16E-07,1.86E-06
INSC|387755,51.90936847,0.693766847,0.220861873,3.141179774,0.001682687,0.006863222
SSTR5|6755,48.27616786,0.69329853,0.2894144,2.39552189,0.016596723,0.045684965
GPR120|338557,322.04442,0.693177033,0.252994413,2.739890677,0.006145962,0.020138777
ALG1L2|644974,3.90659004,0.693159712,0.26376026,2.627991465,0.008589067,0.026601233
SNHG3-RCC1|751867,834.9592017,0.691913603,0.113809754,6.079563275,1.21E-09,3.78E-08
RPL29P2|118432,1.317513006,0.691749749,0.222960673,3.102563964,0.001918521,0.007662588
TMPRSS3|64699,751.8086977,0.691241474,0.211518691,3.267992394,0.001083133,0.004704711
SPNS2|124976,4181.551827,0.690978415,0.134992019,5.118661231,3.08E-07,4.36E-06
SPDEF|25803,1231.156659,0.690728791,0.261137361,2.64507839,0.008167199,0.025514312
CGB7|94027,1.67958263,0.689416323,0.29023951,2.375335885,0.017532987,0.047827674
SLC6A20|54716,1291.084214,0.687648808,0.23062744,2.9816435,0.002867056,0.010644295
C19orf57|79173,176.6388618,0.687031033,0.152504204,4.504997342,6.64E-06,6.09E-05
PHLDA1|22822,8198.896844,0.686514895,0.13372857,5.133644186,2.84E-07,4.08E-06
TMEM145|284339,14.87492134,0.685698065,0.207830778,3.299309523,0.00096923,0.004272131
B3GALT5|10317,387.7307913,0.685024587,0.255381944,2.682353249,0.007310622,0.023309601
MORC4|79710,1805.610083,0.684661351,0.096698084,7.080402459,1.44E-12,1.10E-10
PKD1L3|342372,7.40351249,0.683561096,0.255395176,2.676483971,0.007439912,0.023653954
AMY2A|279,1.372893536,0.683527999,0.28512002,2.397334281,0.016514849,0.045515981
FBXO39|162517,5.519550658,0.683165971,0.223019439,3.063257508,0.002189416,0.008536544
SLC6A10P|386757,30.16371625,0.682737075,0.175498061,3.890282718,0.000100127,0.000631457
QSOX1|5768,12871.49454,0.682052354,0.135959431,5.016587284,5.26E-07,6.85E-06
CCL26|10344,40.89116143,0.681500816,0.239639345,2.843860281,0.004457059,0.015396832
MYEOV|26579,1225.637557,0.680166687,0.191083419,3.559527509,0.000371523,0.001926292
ATP1B1|481,24561.16792,0.678806349,0.109913737,6.175809929,6.58E-10,2.22E-08
FAM131C|348487,23.63773863,0.678255288,0.195707411,3.465659705,0.000528932,0.002581789
HYAL1|3373,508.2035313,0.67717518,0.242516819,2.792281306,0.005233783,0.017637409
TM4SF20|79853,594.6897781,0.675316221,0.276356287,2.443643417,0.014539789,0.040912721
ACPP|55,283.8757532,0.674354412,0.181689402,3.711578147,0.000205971,0.001167189
C18orf56|494514,55.43967674,0.674240454,0.145801431,4.624374734,3.76E-06,3.72E-05
GPR128|84873,349.9913857,0.673790522,0.259063814,2.600866984,0.00929885,0.028330043
DEGS2|123099,1267.619589,0.673284084,0.153537966,4.385130922,1.16E-05,9.91E-05
STS|412,1119.039031,0.672782041,0.135058479,4.98141285,6.31E-07,7.99E-06
RSPH1|89765,230.1590753,0.672507861,0.142604773,4.715886068,2.41E-06,2.56E-05
IL1A|3552,90.13502141,0.671939388,0.229968597,2.921874533,0.003479317,0.01250528
PRDM16|63976,151.5088411,0.67162083,0.221730553,3.028995422,0.002453684,0.009349995
C8orf84|157869,572.5268477,0.669296445,0.239536016,2.794136996,0.005203843,0.017555069
LAG3|3902,187.9989494,0.669032498,0.195487683,3.422376735,0.000620762,0.00295642
PDZK1IP1|10158,5217.958968,0.668969687,0.150604428,4.441899175,8.92E-06,7.85E-05
MIA2|117153,40.02906845,0.66687628,0.248490924,2.683704781,0.007281137,0.023237819
SLC1A1|6505,922.5693037,0.66624049,0.168448146,3.955166651,7.65E-05,0.000499338
FBXO16|157574,70.00186122,0.664162896,0.173368226,3.830937846,0.000127656,0.000776653
ESCO2|157570,622.0884807,0.662799271,0.112572301,5.887765126,3.91E-09,1.01E-07
ANKRD37|353322,372.1621372,0.661715385,0.149647239,4.421834891,9.79E-06,8.50E-05
C21orf129|150135,2.905105931,0.661082337,0.256929969,2.573005946,0.010081948,0.030304943
WNT8B|7479,7.040523519,0.660277527,0.224101359,2.946334324,0.003215646,0.011704859
C15orf26|161502,3.292708933,0.660190443,0.231124274,2.856430572,0.004284337,0.01488468
NAT1|9,412.7942209,0.659654446,0.116148684,5.679396652,1.35E-08,2.99E-07
TNFRSF11A|8792,909.1334085,0.659625004,0.146429559,4.504725732,6.65E-06,6.09E-05
WFDC2|10406,1970.359095,0.658382873,0.259589068,2.536250384,0.011204659,0.033092715
NDUFA4L2|56901,905.2795751,0.65829409,0.197407367,3.334698699,0.000853919,0.003852413
FAM86B2|653333,33.05251861,0.656878549,0.195340182,3.362741556,0.000771726,0.003541297
TYMS|7298,2178.406713,0.655978722,0.108919991,6.022574127,1.72E-09,5.04E-08
SERINC4|619189,17.26194447,0.655734255,0.16891113,3.882125807,0.000103547,0.000648118
RIMBP2|23504,139.8444728,0.653934628,0.267476669,2.444828666,0.014492097,0.040790001
ASPHD2|57168,485.6387199,0.65349822,0.140041246,4.666469623,3.06E-06,3.14E-05
C9orf116|138162,92.23835732,0.652448626,0.128843473,5.063885744,4.11E-07,5.57E-06
ZNF232|7775,395.1718277,0.650902994,0.086158148,7.554746832,4.20E-14,5.21E-12
GBP4|115361,2050.391267,0.649488832,0.195523757,3.321789855,0.00089442,0.00400148
ARID3C|138715,2.244897676,0.647589031,0.232785759,2.781909998,0.005404002,0.018095988
SUSD4|55061,19.89514344,0.644967772,0.220778659,2.921332045,0.003485381,0.012517951
HOXD1|3231,69.51958685,0.644186714,0.21051294,3.060081316,0.002212769,0.008612486
PAX6|5080,104.441591,0.643587678,0.11387043,5.651929821,1.59E-08,3.42E-07
GZMA|3001,270.6165246,0.641585869,0.185619908,3.456449666,0.000547341,0.002653511
TRIB2|28951,1214.083174,0.641271604,0.146863402,4.366449347,1.26E-05,0.000106873
PCDHGA1|56114,39.01591862,0.637324254,0.154925044,4.113758738,3.89E-05,0.000281438
UGT2B7|7364,201.9916643,0.636815809,0.261467522,2.435544593,0.014869392,0.041681819
UNC93A|54346,158.2326963,0.635657871,0.264597258,2.402360011,0.016289668,0.044963531
UGT8|7368,1924.284165,0.633748113,0.092502178,6.851169636,7.32E-12,4.51E-10
HOXD4|3233,25.27668413,0.632149032,0.192953223,3.276177616,0.001052224,0.004590395
C14orf34|645687,15.80719798,0.631384946,0.258443009,2.44303357,0.014564382,0.040968838
LOC619207|619207,30.8310307,0.631133214,0.159428485,3.958723015,7.54E-05,0.000492767
C4orf47|441054,3.820521107,0.629723326,0.207190671,3.039342086,0.002370955,0.009107636
GFI1|2672,192.7002956,0.629631008,0.202040753,3.116356463,0.001831008,0.007379383
TNNI2|7136,11.35448915,0.62947283,0.228734995,2.751974316,0.005923717,0.019551491
GPR3|2827,73.39068736,0.629272505,0.124275384,5.063532969,4.12E-07,5.57E-06
C9orf24|84688,37.01990181,0.628836344,0.202077383,3.111859108,0.001859132,0.00747232
HIST1H3A|8350,1.525184577,0.628118753,0.222180458,2.827065709,0.004697669,0.016080791
BMP4|652,3747.186458,0.627561218,0.147253776,4.261766546,2.03E-05,0.00016025
LRP4|4038,4510.960034,0.627413981,0.202729125,3.094838888,0.001969198,0.007821257
VNN2|8875,114.8908932,0.62733306,0.242722467,2.584569398,0.009750068,0.029471261
MS4A8B|83661,358.6253526,0.626516513,0.236807094,2.64568304,0.008152617,0.025486326
DOCK5|80005,950.6741697,0.626393317,0.118348821,5.292771928,1.20E-07,1.92E-06
CHST6|4166,130.9180022,0.625517367,0.201944165,3.097476809,0.001951757,0.007765863
ISL2|64843,27.36424827,0.623875832,0.178597788,3.493189028,0.000477289,0.002376106
KCNK1|3775,1356.021007,0.622283761,0.144560651,4.304655213,1.67E-05,0.000135518
CLCN4|1183,492.2694172,0.621678741,0.167024554,3.722079944,0.000197588,0.001129932
LYPD5|284348,197.0822839,0.61899364,0.160920998,3.846568486,0.000119784,0.000735247
DQX1|165545,384.2949739,0.618672475,0.176175598,3.511680862,0.000445282,0.002241882
GIPR|2696,27.84964523,0.61535902,0.204875686,3.003572706,0.002668298,0.010033964
TSPAN1|10103,14477.75058,0.615084675,0.166399853,3.696425604,0.000218656,0.001226905
NCRNA00188|125144,23406.28388,0.615029534,0.108647116,5.660799425,1.51E-08,3.27E-07
NRN1|51299,653.8228621,0.613876404,0.245090901,2.504688673,0.012255922,0.03567078
DOK7|285489,132.0472866,0.613608084,0.175564066,3.49506649,0.000473944,0.002361217
CASP1|834,2015.427054,0.612685861,0.168464605,3.636881834,0.000275958,0.001497183
BIK|638,868.2966495,0.610240678,0.141938823,4.299321824,1.71E-05,0.000138652
PCSK9|255738,3253.404118,0.60790234,0.166910424,3.642087324,0.000270436,0.001471615
C14orf129|51527,3420.631911,0.607508681,0.106777744,5.689469133,1.27E-08,2.84E-07
SEMA4B|10509,5358.424293,0.607448074,0.099568985,6.100776025,1.06E-09,3.38E-08
POLR3G|10622,261.1083952,0.605545464,0.11590443,5.224523884,1.75E-07,2.65E-06
ACOXL|55289,9.572278196,0.60548038,0.242621349,2.495577498,0.012575228,0.036377754
KYNU|8942,208.5006811,0.605137121,0.196387915,3.08133584,0.002060741,0.008122972
DAPK1|1612,1113.476882,0.604157715,0.192414518,3.139875931,0.001690194,0.006885588
TLX1|3195,123.0168276,0.604097743,0.198758012,3.039362973,0.00237079,0.009107636
MRAP2|112609,405.2743615,0.60396771,0.18783446,3.215425481,0.001302513,0.005516234
C6orf154|221424,45.60584701,0.603714944,0.192462659,3.136790001,0.001708084,0.006948386
DGCR9|25787,7.859461292,0.603287766,0.230211924,2.620575662,0.008778145,0.027069444
APOBEC1|339,233.7209693,0.60240806,0.186730944,3.226075161,0.001255004,0.005343319
MOCOS|55034,532.3525202,0.60216249,0.12185211,4.941748561,7.74E-07,9.52E-06
RGS6|9628,18.47062668,0.602125882,0.243206524,2.475780139,0.013294542,0.038018626
NT5DC3|51559,1117.479471,0.601925924,0.106618864,5.645585618,1.65E-08,3.52E-07
PLXNB3|5365,188.7397709,0.601041686,0.253723575,2.368883881,0.017841854,0.048551014
LOC645431|645431,50.69058663,0.600104421,0.141113666,4.252631486,2.11E-05,0.00016634
PFKP|5214,5769.81543,0.59876996,0.089305624,6.704728473,2.02E-11,1.07E-09
CDC42EP1|11135,6348.7589,0.598428657,0.095288789,6.280158098,3.38E-10,1.24E-08
ZNF165|7718,265.3593177,0.598305118,0.089925899,6.653312585,2.87E-11,1.45E-09
ENKUR|219670,18.68543442,0.597087506,0.185151594,3.22485749,0.001260354,0.005360391
HIST1H3C|8352,3.234840195,0.596590529,0.227525726,2.622079443,0.008739506,0.026983578
RNF125|54941,501.388194,0.595233669,0.142682383,4.17173905,3.02E-05,0.000226958
KCNK7|10089,22.60669856,0.593827071,0.156933211,3.78394774,0.00015436,0.000914365
C6orf192|116843,901.5577827,0.590875785,0.089675803,6.589021403,4.43E-11,2.11E-09
SAMD5|389432,1542.537217,0.590128807,0.18941171,3.115587765,0.001835787,0.007395663
RPL31P11|641311,13.18417658,0.589420779,0.153237408,3.846454893,0.000119839,0.000735362
TBX3|6926,1640.397849,0.588263919,0.126493581,4.650543638,3.31E-06,3.35E-05
ERO1L|30001,4361.706067,0.587286782,0.091950076,6.387017926,1.69E-10,6.65E-09
ADRB1|153,50.35443646,0.587154984,0.226540463,2.59183272,0.009546618,0.028956964
NT5E|4907,3378.240483,0.586265601,0.162760942,3.602004225,0.000315773,0.001677246
FUT8|2530,1981.079817,0.584512159,0.102742883,5.689076849,1.28E-08,2.85E-07
PRDM8|56978,147.531756,0.582547929,0.208416158,2.795118838,0.005188064,0.017510701
NKX3-1|4824,64.24698047,0.581854248,0.188322131,3.089675367,0.002003754,0.007939581
DEPDC1|55635,782.8540585,0.581780768,0.102993102,5.648735275,1.62E-08,3.47E-07
KLK15|55554,37.81771561,0.58098913,0.239363615,2.427224082,0.015214855,0.042477548
FOXC1|2296,286.5369275,0.580087824,0.179730108,3.227549515,0.001248554,0.005318313
MAK|4117,10.61973082,0.579686836,0.166685043,3.477737568,0.000505665,0.002492552
FAM27A|548321,29.87677773,0.578493596,0.160152264,3.612147471,0.000303672,0.001623751
CCDC78|124093,108.5182539,0.577720675,0.185708744,3.110896457,0.001865203,0.00748702
CYP3A5|1577,1705.668139,0.577446823,0.151408879,3.813824051,0.000136833,0.000824709
HOXB2|3212,238.4337907,0.576620252,0.17189663,3.354459321,0.000795202,0.003637342
RARRES3|5920,1409.682622,0.576215643,0.185089715,3.113169431,0.001850897,0.007444538
SIGLEC15|284266,21.17691711,0.575855059,0.22029212,2.614052012,0.008947541,0.02749008
ZG16B|124220,1618.832367,0.575683483,0.165373122,3.4811188,0.000499324,0.002466769
TNS4|84951,6570.347101,0.575443633,0.164800823,3.491752183,0.000479863,0.002386547
RIBC2|26150,69.97205414,0.575195403,0.18495881,3.109856745,0.001871781,0.007510409
PLAC8|51316,1935.92606,0.574990009,0.22804527,2.521385377,0.011689375,0.034266216
