Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
TP-2FP>2:Uterine,9,5,0,4,14,0.8260869565217391,0.5555555555555556,1.0,1.0,0.4444444444444444,0.0,0.2222222222222222,0.8333333333333333,0.8985507246376814,231
TP-2FP>2:Colrec,9,30,17,80,233,0.7305555555555555,0.2727272727272727,0.932,0.6382978723404256,0.7272727272727273,0.3617021276595745,0.25559105431309903,0.5751636363636363,0.4562829368770879,231
TP-2FP>2:Uterine,10,3,0,5,15,0.782608695652174,0.375,1.0,1.0,0.625,0.0,0.25,0.8125,0.8777173913043479,231
TP-2FP>2:Colrec,10,29,16,81,234,0.7305555555555555,0.2636363636363636,0.936,0.6444444444444445,0.7363636363636363,0.35555555555555557,0.2571428571428571,0.5762545454545455,0.4512829463151637,231
TP-2FP>3:Uterine,0,4,0,4,15,0.8260869565217391,0.5,1.0,1.0,0.5,0.0,0.21052631578947367,0.8583333333333333,0.8583592132505176,113
TP-2FP>3:Colrec,0,30,17,80,233,0.7305555555555555,0.2727272727272727,0.932,0.6382978723404256,0.7272727272727273,0.3617021276595745,0.25559105431309903,0.5871818181818182,0.47072724147015893,113
TP-2FP>3:Uterine,1,5,0,6,12,0.7391304347826086,0.45454545454545453,1.0,1.0,0.5454545454545454,0.0,0.3333333333333333,0.8181818181818181,0.9051383399209486,113
TP-2FP>3:Colrec,1,30,17,80,233,0.7305555555555555,0.2727272727272727,0.932,0.6382978723404256,0.7272727272727273,0.3617021276595745,0.25559105431309903,0.5871454545454546,0.4682514378030045,113
TP-2FP>3:Uterine,2,9,0,6,8,0.7391304347826086,0.6,1.0,1.0,0.4,0.0,0.42857142857142855,0.8333333333333333,0.9420289855072463,113
TP-2FP>3:Colrec,2,29,16,81,234,0.7305555555555555,0.2636363636363636,0.936,0.6444444444444445,0.7363636363636363,0.35555555555555557,0.2571428571428571,0.5867454545454546,0.46264234873953936,113
