Mutation,Gini0,Gini1,Gini2,Gini3,Gini4,Gini5,Gini6,Gini7,Gini8,Gini9,Gini10,Gini_AVG
WASF1,0.0040487470936625,0.0045479043991343,0.0072960020389277,0.0053531071474809,0.0046222874004022,0.0054916697328112,0.0,0.004579077448169,0.0049837353171549,0.0056750753452421,0.0086244216997578,0.005522202762274261
RBM46,0.0056562642023027,0.0057986405909833,0.0040430957800347,0.0047540047910517,0.0054425778806156,0.0048396440530604,0.0041893525961086,0.0040976707868608,0.0063892950751065,0.0045539014664474,0.0051268450682586,0.00548912922908303
ZNF507,0.0072537377918033,0.0031035069406951,0.0034518402144921,0.0055833297843932,0.0054232910098452,0.0049459045108636,0.0039796714959885,0.0062466323331084,0.0029659629322961,0.0048159358355752,0.0040879360716822,0.005185774892074289
ZFHX3,0.002945182947923,0.0087636285001666,0.0026361639016185,0.0022126361912268,0.0025290841615057,0.0048389318574638,0.0067319729709261,0.0050682159865549,0.0070727483302948,0.0012721031579762,0.0050686556663095,0.004913932367196589
TTK,0.0035322539567927,0.0054235623692082,0.0028456645405327,0.0028669439651224,0.0038572272124582,0.0042464278232515,0.005295024001705,0.0074088347285832,0.0061936558186902,0.0044760267811193,0.0026567360370146,0.0048802357234478
CD93,0.0072584762801368,0.0062755016220182,0.0008071076228476,0.0070708355764631,0.0019752617304713,0.0032257399601798,0.0043025759773179,0.0035491600749633,0.0028374478341788,0.0044131426149846,0.0046451884049688,0.00463604376985302
NRK,0.0033735279868517,0.0042868823310484,0.0071249146748808,0.0067288570594817,0.0028491430639487,0.0022987281892902,0.0052243581055275,0.0031179874360192,0.0055621600967877,0.0036387562979071,0.0017476265125503,0.0045952941754293306
PCDHGA1,0.0049864737769386,0.0052219476452859,0.0039189719514291,0.0055894345477031,0.0052817967449744,0.002473444210736,0.000765017531322,0.0038191205433339,0.0049092308948755,0.0048745693957442,0.0037297205928129,0.00455697278351556
CHD4,0.0042493753394791,0.0027021963357044,0.0052896434771155,0.0042112635643997,0.0049629899771383,0.0030743847612809,0.0041035856076446,0.0044091813439653,0.0040702469890567,0.003341272761152,0.0045213969357227,0.004493553709265919
GRIN2A,0.0046526097565568,0.0033323257589215,0.0052980764622514,0.0024481641819815,0.0036244257661957,0.0043263290811418,0.0033970563495153,0.0039455909947221,0.00492005716931,0.0041915049314178,0.0037121763936822,0.004384831684569611
IGFN1,0.0052773495337769,0.0039548709779881,0.0045273321686725,0.0038074081006417,0.0028627481842719,0.0024804950634659,0.0049332961060242,0.0039597549053609,0.0038770555742902,0.004545661777498,0.0028523543854121,0.004307832677740241
NYAP2,0.0065924051601648,0.004346814109162,0.0045234105091192,0.0,0.0,0.004126846760396,0.0035869866536849,0.0062649134760026,0.0050185688998632,0.0038382141389351,0.0044532379280616,0.004275139763538939
SCAF4,0.0022810629392087,0.0028820482879452,0.0051029196322352,0.0040777689886231,0.0062251195303851,0.0069745965281435,0.004856310493528,0.0007325923634818,0.0028613908675344,0.0038696751351706,0.0021835615067114,0.004204704627296699
PTENP1,0.0038744975661426,0.0058531693058104,0.0083768005673864,0.0025305883791966,0.0032278000513284,0.0010234829008599,0.0050272977248571,0.0026048870985823,0.0017744794393831,0.0029481499770877,0.0038849338505896,0.00411260868612241
TPTE,0.0036538493284744,0.0031703151083217,0.0029530861731077,0.0029275501162314,0.0041867007801697,0.0025804418449572,0.0033129814976193,0.0047700358484661,0.0039073874035517,0.0032099787925752,0.0032431852955627,0.0037915512189037105
CCND1,0.0034137220101051,0.004058182958862,0.0037389867035114,0.0031294181404371,0.001663628817626,0.0032239980899132,0.0030118628592414,0.0032364458248177,0.0028101310036315,0.0028945121466614,0.0023703484062161,0.0033551236961022897
PIK3CB,0.003229989828356,0.0048219831452037,0.0030380010233011,0.0029993922651373,0.0016916731405981,0.0021889272051045,0.0023572689632949,0.0021200874082865,0.0044041473330415,0.0030905869214339,0.0034338909673769,0.0033375948201134404
KCNMA1,0.002547217444133,0.0017433878191778,0.0026932858487829,0.0013905581226463,0.0025594558355682,0.0035485265996483,0.0027296611732406,0.0055323155263433,0.0017214513462529,0.0050536641465548,0.0037300529773039,0.0033249576839651995
CTNNA2,0.0028389321320486,0.0053079505343982,0.0014992479381668,0.0048470480152013,0.00444535493695,0.0012385674672912,0.0028561527979452,0.0030342896617546,0.0019350707826065,0.0032938157317542,0.0017895841665088,0.0033086014164625402
CSNK1G1,0.0002240114085825,0.0037726587919807,0.0029244409160714,0.0025265637348769,0.0025823586382062,0.0022945026834877,0.0030020432815379,0.0036027097003884,0.0008571791818035,0.0059104041762358,0.0037929824141929,0.00314898549273639
IGHG1,0.0030742579094517,0.0024353916900515,0.0032551330206619,0.0023962855950241,0.0027894936855358,0.0028496196406928,0.0026762396539215,0.0030379464764372,0.0031892688351576,0.0028464600381648,0.00284854988681,0.0031398646431908908
