Mutation,Gini0,Gini1,Gini2,Gini3,Gini4,Gini5,Gini6,Gini7,Gini8,Gini9,Gini10,Gini_AVG
FBXO48,0.0029164974469822,0.0033451974936962,0.004598107921554,0.0041351367530285,0.0036853400457454,0.0026800244210798,0.0006503068161159,0.0029841013539284,0.0025466931141786,0.0009806217708983,0.009657555923494,0.00381795830607013
ANKH,0.0046018847876803,0.0056057268984366,0.0021560046831303,0.0033479150290559,0.0027217837349322,0.0002327866463923,0.0046155423207662,0.0044954711134378,0.0043567926415126,0.0017480119173496,0.0036353118726983,0.0037517231645392097
NRIP1,0.0038727540378376,0.0029005639173313,0.0035928310413369,0.0056495016720183,0.0002925474459331,0.0063699280749778,0.0033769982008457,0.0018900353567634,0.0022390696972439,0.0024609962466155,0.0044966559111142,0.003714188160201771
FRYL,0.0032961098687554,0.0041429434292189,0.0024100140634165,0.0045727119687627,0.0039915886149345,0.000718730881918,0.0026598628502848,0.0,0.0047785138989716,0.0027866647544259,0.0067952229834728,0.0036152363314161107
CASP7,0.0016059673976514,0.0039282021412429,0.005807291778228,0.0030505866818728,0.0017768070584027,0.0028107211729941,0.0024992233377501,0.003915275334149,0.0030895678332238,0.0040270803325384,0.0033750212527569,0.0035885744320810096
COL7A1,0.0054881868234146,0.0044609246577639,0.003221489900837,0.0033501050247409,0.0010048034972719,0.0036152866839461,0.0023197315029092,0.0029753280631429,0.003198707368113,0.0034262313895487,0.0026842603536884,0.0035745055265376594
RBMXL3,0.0024189520924991,0.0015544611890478,0.0026671026603938,0.0040255362689707,0.0046855574218998,0.0039229686723805,0.0072407080662226,0.0037686991047944,0.0006526299359099,0.0,0.0041124005516686,0.0035049015963787198
POU2F3,0.0020169102294471,0.0049483624354017,0.0014591787481089,0.0025668031392137,0.0031682359895664,0.0030754597883413,0.0032013213604091,0.0028164604912907,0.0040425215677766,0.002498354568352,0.0050136349235232,0.0034807243241430697
MYO1A,0.001337610201096,0.0038614207465004,0.0049129746064539,0.0002142898293676,0.0022609880989376,0.002884250473959,0.0026623124847355,0.0033819937422419,0.0024338268117227,0.0046416752975712,0.006012095615929,0.003460343790851479
GCNT2,0.0018862036557298,0.002540128253957,0.005161841285438,0.0008143269123749,0.0054145529313945,0.0034644475070009,0.0017469506976171,0.0048673664400776,0.0033109784338169,0.0022009764211476,0.003036947418882,0.003444471995743631
DENND6A,0.0033981617180387,0.0055000275212301,0.002217470032343,0.0019123156431276,0.0020244015568304,0.0046641604426941,0.0021525667202842,0.0010629865413747,0.0021403465003521,0.0063380652286166,0.0025706268825279,0.0033981128787419395
RBM25,0.0035635162595416,0.0039672782289545,0.0021659484595482,0.0012900977544554,0.0023428764829017,0.0050480992783512,0.005638372823404,0.0044130070049669,0.0006636559786357,0.002815541037448,0.0019614026218436,0.00338697959300508
MGAT3,0.002348232874369,0.002954612608904,0.0022134713713194,0.0026210780086657,0.0024087866756009,0.0039146401506557,0.0030456469737901,0.0018547734307075,0.0061530218231852,0.0021967510807544,0.0040023515480998,0.0033713366546051704
FOXP2,0.0019317232317266,0.0036381597271143,0.0034316646970054,0.0024243219696201,0.0047985042455765,0.0006112914821833,0.0018039156272456,0.0054122593727936,0.0027497719235989,0.0032633308368113,0.0030740585418704,0.0033139001655545994
CD1C,1.7443989774169954e-05,0.0045129415619788,0.0038173109707868,0.0026215835267596,0.0049514784379465,0.0001584917634233,0.0034369628066386,0.0035977077395251,0.0017110150227681,0.0033426146040207,0.0047963123026953,0.003296386272631697
HMBOX1,0.0015370139511922,0.0057451973514972,0.0039441636604721,0.0033332706194803,0.0018761689594672,0.0019933222478948,0.0048465837096364,0.002197186773329,0.002250221064488,0.0012425028983892,0.0038733663213005,0.00328389975571469
RAB1B,0.0023286284880451,0.0032732392523859,0.001505007976651,0.0068106595678091,0.0010390202336432,0.0024812919497593,0.0028709587537589,0.0029468271955047,0.0019806216553835,0.0021809980933925,0.0050915844040879,0.00325088375704211
DYNC2LI1,0.0021551957006668,0.002497845156877,0.0008261341309369,0.0049413541683199,0.0055099659233814,0.0032600201762102,0.0013069540884689,0.0041840727417757,0.0024017689884959,0.0025100642519163,0.0025107947025974,0.0032104170029646404
STX6,0.0053701921819325,0.0022115364205271,0.0016593001392234,0.0017645411921368,0.0026859917247077,0.0014865516847121,0.0040571386187035,0.0024723507844218,0.0048175499127466,0.0025049806939407,0.0023657582418948,0.0031395891594946995
DDX27,0.0021462888454758,0.0008743644742475,0.0022969845702267,0.0020522232066045,0.0038108087565524,0.0046435661309869,0.0013867958256556,0.0055392895516084,0.0040963105393756,0.0011736174990701,0.0033619592056327,0.0031382208605436205
COL11A1,0.0027720017334201,0.004253887485621,0.0022535755128847,0.0032238223105815,0.0006472711778334,0.0015304096871981,0.0026431115903738,0.0025891223397364,0.0024581439360892,0.0045834427038675,0.0036542551059542,0.0030609043583559896
ZFP37,0.0034751047735459,0.0046225474994657,0.0022778992803199,0.0027788347960925,0.0039659295884778,0.0018027714394469,0.004363698107115,0.0009071892693549,0.002887655832976,0.0018416285922811,0.0015443194409265,0.0030467578620002197
MESDC1,0.0028807994047096,0.003195547049139,0.0047868787409451,0.0034676277131163,0.0014712885580241,0.0012164733205336,0.0026850534046221,0.0028414254663504,0.000545352445938,0.0027129196480345,0.0039688588598054,0.00297722246112181
CNNM4,0.002570814214425,0.0028668885715828,0.0014085429453126,0.0013024565109833,0.0023867387760259,0.002072346762798,0.0033722538350345,0.0057886221111355,0.0028301270834545,0.0008135727708382,0.0043137632396613,0.0029726126821251597
LINC00521,0.0032270456358389,0.0032206678527595,0.0030617745145371,0.0018941121120165,0.0030403986769266,0.0028758712575826,0.0017480972800672,0.0034615322862936,0.0050762116665782,0.0,0.001805063130369,0.00294107744129692
DPF3,0.002775041361212,0.0026759574640371,0.0030159864754329,0.0047665264759892,0.0020710049212328,0.0026221529766327,0.0007597271403451,0.0018321817919721,0.0045371123774598,0.002693106922952,0.0013535770137608,0.00291023749210265
LCP2,0.0022246926915552,0.0018991065179893,0.0017172567483362,0.002303441117652,0.0026054917020368,0.0051489960857428,0.0019804021268487,0.0021685972665093,0.0031740083378237,0.0023717185398759,0.0034937979216922,0.0029087509056062097
INSRR,0.0031363690102691,0.0020488598319284,0.0037447539548328,0.00216662882153,0.0020013966439458,0.0025548870609387,0.0047950033177645,0.0045898563128204,0.0020389615483567,0.0,0.001588813530439,0.0028665530032825405
PXDN,0.0027663672048143,0.0024463833581223,0.0060387925865638,0.0034670794427894,0.0,0.0013962942701634,0.0028683510685978,0.0027363582911268,0.0012021910289837,0.0029650512492102,0.0022043896042837,0.00280912581046554
OR2L3,0.0020727558733118,0.0042076069169391,0.0035042688691677,0.0011945430412515,0.0047137720827296,0.0030624807377199,0.0021616867799533,0.0014648725328049,0.0034941865755649,0.0,0.0017173345770936,0.0027593507986536305
LCE2A,0.0039859983552274,0.0011265436380773,0.0021712619600557,0.0039808797869546,0.0036285072226226,0.0017114019910401,0.0024106360936446,0.0024926511933296,0.003234635637911,0.0,0.0028264818175084,0.0027568997696371302
KDM5B,0.0012748243992335,0.0031329113062317,0.0007083099566568,0.0023052103277657,0.0022191445560268,0.0034651847648507,0.0030425923294339,0.0012650777273854,0.0025068298391534,0.0052602832566412,0.0023326680437961,0.0027513036507175203
WIPF1,0.0020181092119046,0.0029059499869,0.0027910341616471,0.0022731386315738,0.0003838859406675,0.0032959855607554,0.0029384569404723,0.0026879366035341,0.0046678617219184,0.0023190789857832,0.000677594270762,0.00269590320159184
COLGALT2,0.0006413941238894,0.0014436062454453,0.0012652041355034,0.0056783779929921,0.0026530280891999,0.0035896357922811,0.0019799722952702,0.0002613787009388,0.003599653580543,0.0031720381987864,0.0024569462025609,0.00267412353574105
ALKBH8,0.0022524874141964,0.0020046292394807,0.000489865469243,0.0039848258077607,0.0021480116756307,0.0009844597225343,0.0017883027728248,0.002518314850695,0.00497482866815,0.0036942405149564,0.0018903394264169,0.00267303055618889
MMP16,0.0007002693067534,0.0057564694057135,0.002414000809151,0.0015858918144955,0.0025567880747923,0.0053813569876455,0.0023032216362957,0.0008885162027647,0.0025256783433481,0.0005254141235178,0.0015115656432035,0.0026149172347681
RBM39,0.0017516742130536,0.0029397935489012,0.0031852746415204,0.0014793110278741,0.001799021219884,0.0018622668899261,0.0025030719168195,0.0032193436179165,0.0020435054611301,0.0019390023370574,0.0029550576510021,0.0025677322525085
POU4F2,0.0030324360302972,0.0007583137076273,0.0019390545655985,0.0018929762054083,0.0021430847004632,0.0005770824618535,0.0045097350271796,0.002737721720989,0.0012649548484538,0.0034286485732969,0.0031952548218965,0.0025479262663063796
AK2,0.0023465310148856,0.0037989952489007,0.0027875780732951,0.0017616471592164,0.0023154169893992,0.0009960505647362,0.0013976261878493,0.0006218614854343,0.0019039530978791,0.0057620325974514,0.0017495392540002,0.0025441231673047505
CWF19L2,0.0007499641252844,0.0013193150985541,0.0011458389457223,0.0021070737071755,0.0009562036506892,0.0036843427979112,0.0026839050431274,0.0033044399870904,0.0003576020887043,0.0028774638751954,0.0062262732822883,0.00254124226017425
CSNK1A1,0.0060364625338643,0.0022278265800091,0.0020379731937829,0.0017703569401579,0.0043572425322077,0.0017201894074382,0.0021402040073552,0.0013570099752042,0.0003938753732697,0.0018810562514616,0.0014164246989707,0.00253386214937215
ZNF626,0.0048078981455968,0.0018002650690623,0.0020693909257487,0.0019340537986254,0.0014757920478236,0.0019249995881306,0.0012555013751908,0.0047441890408874,0.0021474505122252,0.000643521713687,0.0022230451851179,0.0025026107402095696
UNKL,0.002913406124274,0.0021879931010364,0.0037451747733666,0.0024539999785825,0.0026128157828187,0.0019657199768407,0.000249018527864,0.0048724782878515,0.0021901941999979,0.0004470223867213,0.0009066945692094,0.0024544517708562997
TRIM2,0.0036843624427452,0.0012520500536818,0.0024291847398567,0.0011220498956189,0.0029030421147244,0.0006508670719614,0.0049146279211724,0.000616856182768,0.0036644078661735,0.001941183136031,0.0013625733576794,0.00245412047824127
TMEM184B,0.0035007237445031,0.0021744768923835,0.0024960830270499,0.0017072556316538,0.0022753116179297,0.0016235136713451,0.0038160365377991,0.000368881513246,0.0011782328410009,0.0011443708141023,0.0042107751018119,0.0024495661392825293
SLC44A1,0.0043385242569126,0.0027340840976612,0.0021616277156171,0.0012345651691317,0.0010769232772084,0.001082021988896,0.002654113352201,0.0008177890739659,0.0039379203146165,0.0040117436547951,0.0003438511237265,0.0024393164024732
RHOBTB3,0.0015550023194965,0.0061098844207787,0.0009692617853641,0.0034677899677831,0.001578960036098,0.0012168187032295,0.0008663182927519,0.0021823555607108,0.0027610363576113,0.0026148901117809,0.0009564324398043,0.00242787499954091
ASXL2,0.0009802659384854,0.0025076773049955,0.0009148061600874,0.0019719536043559,0.002521873884215,0.0053550424605691,0.001628989177469,0.002155858557831,0.0027688021168108,0.0020254849408597,0.0007614097136541,0.00235921638593329
RBM12,0.0022886796246062,0.0017762172385909,0.0024233530436873,0.0027791612589974,0.006222968638382,0.0009445949869015,0.003485503229191,0.0017752385569314,0.0007135737853771,0.001087337298857,0.0,0.0023496627661521797
ELK3,0.0020880900097608,0.001439712504595,0.0018722738196582,0.0016971852015811,0.0031718794293669,0.0033721943306566,0.0012727641967621,0.0021041210931243,0.0020751884859507,0.0008880756318271,0.0031566928296923,0.00231381775329751
SLC26A5,0.0037983625237289,0.0013634553733697,0.0032436498171281,0.002739760218955,0.0005356485456463,0.0,0.0014248394296245,0.0010588847910417,0.0021936444728393,0.0034463827709449,0.0031564418530105,0.0022961069796288897
FANCM,0.0034688568012198,0.001178584886593,0.0019545833424874,0.0027205783225609,0.0,0.0010918678531223,0.0024556527904862,0.0025527512937704,0.0026602544991821,0.0014422506720029,0.0033885468185438,0.0022913927279968804
TMEM2,0.0010552030304077,0.0011339565831887,0.0031286520434519,0.0009244700804539,0.0018823279205429,0.0033973300018236,0.0034205810332138,0.0017190811126849,0.0020527413283248,0.0032297513796453,0.0006751047578644,0.0022619199271601896
INSM2,0.0029432598707253,0.0009908715241839,0.0018460667352141,0.0031686328479893,0.0021841695948064,0.0032041095792782,0.0020468984684084,0.0016660307303881,0.0013705298335318,0.0007867932449142,0.0023325270221578,0.00225398894515975
ZNF621,0.0017021150772716,0.0035464392018201,0.0023262681863539,0.0034865061378068,0.0018405862890586,0.0023189703516168,0.0004374237017016,0.0,0.0029202919556511,0.0008276767069748,0.0029744033280803,0.0022380680936335603
SYDE2,0.0023938136013236,0.0014483269931105,0.0027910756320274,0.0032441766675523,0.0011331562021839,0.0026093022736888,0.00142196674169,0.001414655407802,0.0016262217743238,0.001676003096644,0.002611842432897,0.0022370540823243297
GPR180,0.0018848454139871,0.0024781731757703,0.0015054961955532,0.0033358343832197,0.0030388400043069,0.0020745273396798,0.0022705072570555,0.0027873990847348,0.0009994435122893,0.001289225378009,0.0004698878887425,0.00221341796333481
HPS1,0.0009869233754331,0.0003115810829979,0.0018625090367419,0.0010062315348969,0.0033972185457768,0.0029729910128773,0.0011346970991548,0.0019741659509825,0.0029804547646049,0.0029247954656083,0.002463964059394,0.00220155319284684
TTC3,0.0021465749694558,0.0003978110431583,0.000210670444817,0.0027937914722908,0.0013562759948749,0.0010858591141171,0.0020283171801825,0.0044097986937458,0.0018286976264831,0.0032501826635352,0.0023949748582404,0.0021902954060900896
HMGN5,0.0016501599928329,0.0015950979088608,0.0018782232938804,0.0008630262188082,0.0021727683953135,0.0025078497854168,0.0019198722527328,0.0020861072386739,0.002445393571007,0.0021378460971038,0.0025074804765655,0.00217638252311956
DZIP1,0.0,0.0040211483367867,0.001993991430468,0.0004703760722598,0.0016517423187618,0.0,0.0047826601224351,0.0029989594975544,0.0019430170056431,0.0019128071299948,0.0018489375815853,0.0021623639495488996
ELOVL6,0.0010743589696171,0.0027276192017698,0.0026146193014059,0.0029370696036193,0.0036752778939939,0.0008901070549111,0.0027635129898582,0.0012040230976777,0.0003980300622922,0.0018411260691938,0.0014569672576014,0.0021582711501940397
ZNF503,0.0018693234139979,0.0034759466207107,0.0011035457740845,0.0027210880363784,0.0019185283078503,0.0016470428434676,0.0006667950199674,0.0032555645305931,0.0014251323017759,0.0009102176567778,0.0024588665855348,0.00214520510911384
VEGFA,0.0004315603518575,0.0015317967368566,0.0015106671388131,0.0010519924507323,0.0037371517383758,0.0020054800252852,0.0032636880924542,0.0020006732035847,0.0026239561087421,0.0016019492887355,0.0016268665448594,0.0021385781680296396
INSC,0.0018464736689698,0.0021318040060403,0.0016506972535235,0.0016941996021154,0.001699633570588,0.0023544357050158,0.0015000202692344,0.0019292335000499,0.0024049178819616,0.002347095268855,0.0015526359402026,0.00211111466665563
IGHV1-58,0.0015343797685905,0.0020802015516083,0.0019422053125511,0.0015177051276479,0.0018308056999414,0.0022779525773978,0.0017067680948902,0.0020445672025508,0.0022653017498704,0.0019961240684481,0.0018298726311685,0.0021025883784664997
DCBLD1,0.0019269630359726,0.0022221585121187,0.001397573305216,0.0019687763554941,0.0018142236764081,0.0016253053189852,0.0016559568717622,0.0016568738168268,0.0018733908129564,0.0022471629380306,0.0022342179576261,0.0020622602601396804
GRIK4,0.0020740778253144,0.0025387208572308,0.0032000719997141,0.0032348368271658,0.0007119718457987,0.0024097266109836,0.0013462941126898,0.0005232429048782,0.0001476600872627,0.0005635008057094,0.0038438295880428,0.00205939334647903
DUT,0.0010169705749115,0.0025209089832438,0.0015499635072376,0.0022576536990025,0.0021907980349224,0.0011052688095004,0.0022964213469671,0.0020745334338229,0.0018561569826535,0.0006263200035562,0.0028352764377972,0.0020330271813615098
MAGI1,0.0049095105118034,0.0010039272716536,0.0028806869569389,0.0008132631201479,0.0035555129478785,0.0016996152271423,0.0011357575832974,0.0004432357802145,0.0013857826798073,0.0007285341270476,0.0017649275758149,0.00203207537817463
NXT2,0.0017159421508163,0.0031797524893544,0.00016861275737,0.0012042989907874,0.0,0.002257339676785,0.0017211213286189,0.0031157088981123,0.0016768148788323,0.0015777735063494,0.0036218330297141,0.00202391977067401
ABHD13,0.0007219208274264,0.0015792631364463,0.0027293843855134,0.0,0.0040596583259308,0.0019201193220667,0.0024352207188258,0.0027684963397962,0.0022965798628037,0.0001760351929857,0.001442585417187,0.0020129263528981998
SLC25A16,0.0019289579859509,0.0013847215081131,0.0013108977259002,0.0020571037214847,0.0014848974405866,0.0024786241374024,0.0030672821118466,0.000156643987834,0.0021309954475729,0.0035591825376339,0.000553185945108,0.00201124925494333
SMC2,0.0028977986225331,0.0022151272101182,0.0009897546537382,0.0004443278942812,0.0012752875878919,0.0011169254088698,0.0018228946028075,0.0027004360441989,0.0010067074326521,0.0027275586202242,0.0027115577109635,0.0019908375788278603
RAB8B,0.0024563220427722,0.0024923061642226,0.0019032883071154,0.002531257822495,0.0024091241528431,0.0003700595532632,0.0018209360234748,0.0009889192460089,0.0012119592750484,0.0019923203292322,0.0017203791230906,0.00198968720395664
ANKRD36BP2,0.0007542700739094,0.002192250781973,0.0017574392907589,0.0,0.0032690250635744,0.0040024140413238,0.000656048166476,0.0014169605422138,0.0009685278476045,0.0029581333652122,0.0018741017602132,0.0019849170933259204
ITGAV,0.0018194728973918,0.0009721718203399,0.0023260241620714,0.0014337506270876,0.0001852208687495,0.0012650197115991,0.0023658839788061,0.0024320631193674,0.0020034887235787,0.0008033585165268,0.0041971859100541,0.0019803640335572395
ARF5,0.0008992251763027,0.0017472574635719,0.0018774223267169,0.0009209235120613,0.0026416324787385,0.0010993405956319,0.0010053121433235,0.0017628610802265,0.0031589774557984,0.0021912513394117,0.0024779287782887,0.0019782132350072
GRIK3,0.0013667999789784,0.0017744246488825,0.0019735046693582,0.0017391227865524,0.0019630664816086,0.0020968531330187,0.0017184487128595,0.0015264687588245,0.0019093822154867,0.0018553843802159,0.0016921614998025,0.00196156172655879
POLR2B,0.0015794411428399,0.001993636787925,0.0017761945067025,0.0016593322654304,0.0016907643001248,0.0017699472504716,0.0018947997735077,0.0017216391445273,0.001976210629498,0.0018334696044316,0.0016859247510493,0.00195813601565081
POU3F3,0.0015566039854707,0.0016535317633477,0.0018709307012478,0.0016627209431849,0.0017098239919279,0.0020093940384896,0.002039895490099,0.0019565463102729,0.0016226473052319,0.0020707687146869,0.0013046941099272,0.0019457557353886501
DDOST,0.0015215992783104,0.0025015718551245,0.0017284400605331,0.0014020739237432,0.0029106411913372,0.00152865938764,0.0017460503065034,0.0022064667095043,4.98708282164892e-05,0.002218118793317,0.0016300568075923,0.0019443549141821889
