Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
Pval<0.01:Uterine,7,3,0,6,14,0.7391304347826086,0.3333333333333333,1.0,1.0,0.6666666666666666,0.0,0.3,0.6666666666666666,0.8985507246376814,33
Pval<0.01:Colrec,7,24,14,86,236,0.7222222222222222,0.21818181818181817,0.944,0.631578947368421,0.7818181818181819,0.3684210526315789,0.2670807453416149,0.5815272727272727,0.468900787742373,33
Pval<0.01:Uterine,8,7,0,3,13,0.8695652173913043,0.7,1.0,1.0,0.3,0.0,0.1875,0.85,0.9434782608695652,33
Pval<0.01:Colrec,8,29,19,81,231,0.7222222222222222,0.2636363636363636,0.924,0.6041666666666666,0.7363636363636363,0.3958333333333333,0.25961538461538464,0.5940727272727274,0.46633231414949905,33
Pval<0.01:Uterine,9,6,1,6,10,0.6956521739130435,0.5,0.9090909090909091,0.8571428571428571,0.5,0.14285714285714285,0.375,0.7272727272727273,0.9038747987117554,33
Pval<0.01:Colrec,9,21,15,89,235,0.7111111111111111,0.19090909090909092,0.94,0.5833333333333334,0.8090909090909091,0.4166666666666667,0.27469135802469136,0.5932727272727274,0.468575442814033,33
Pval<0.01:Uterine,10,5,0,4,14,0.8260869565217391,0.5555555555555556,1.0,1.0,0.4444444444444444,0.0,0.2222222222222222,0.7777777777777778,0.8985507246376814,33
Pval<0.01:Colrec,10,29,19,81,231,0.7222222222222222,0.2636363636363636,0.924,0.6041666666666666,0.7363636363636363,0.3958333333333333,0.25961538461538464,0.595509090909091,0.4678687215027265,33
Pval<0.005:Uterine,0,5,0,6,12,0.7391304347826086,0.45454545454545453,1.0,1.0,0.5454545454545454,0.0,0.3333333333333333,0.7727272727272727,0.8814229249011858,22
Pval<0.005:Colrec,0,20,10,90,240,0.7222222222222222,0.18181818181818182,0.96,0.6666666666666666,0.8181818181818182,0.3333333333333333,0.2727272727272727,0.593290909090909,0.499260354623005,22
Pval<0.005:Uterine,1,3,1,7,12,0.6521739130434783,0.3,0.9230769230769231,0.75,0.7,0.25,0.3684210526315789,0.7038461538461538,0.7761956521739131,22
Pval<0.005:Colrec,1,26,11,84,239,0.7361111111111112,0.23636363636363636,0.956,0.7027027027027027,0.7636363636363637,0.2972972972972973,0.26006191950464397,0.5963999999999999,0.5013959872759761,22
Pval<0.005:Uterine,2,4,0,6,13,0.7391304347826086,0.4,1.0,1.0,0.6,0.0,0.3157894736842105,0.6000000000000001,0.8869565217391303,22
Pval<0.005:Colrec,2,20,9,90,241,0.725,0.18181818181818182,0.964,0.6896551724137931,0.8181818181818182,0.3103448275862069,0.2719033232628399,0.5829818181818183,0.498322854978195,22
Pval<0.005:Uterine,3,6,0,3,14,0.8695652173913043,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.17647058823529413,0.8333333333333333,0.8985507246376814,22
Pval<0.005:Colrec,3,22,11,88,239,0.725,0.2,0.956,0.6666666666666666,0.8,0.3333333333333333,0.2691131498470948,0.5953999999999999,0.4996696521815507,22
Pval<0.005:Uterine,4,5,0,4,14,0.8260869565217391,0.5555555555555556,1.0,1.0,0.4444444444444444,0.0,0.2222222222222222,0.8333333333333333,0.8985507246376814,22
Pval<0.005:Colrec,4,26,13,84,237,0.7305555555555555,0.23636363636363636,0.948,0.6666666666666666,0.7636363636363637,0.3333333333333333,0.2616822429906542,0.5984000000000002,0.5014952561566626,22
Pval<0.005:Uterine,5,6,0,6,11,0.7391304347826086,0.5,1.0,1.0,0.5,0.0,0.35294117647058826,0.75,0.9202898550724639,22
Pval<0.005:Colrec,5,20,11,90,239,0.7194444444444444,0.18181818181818182,0.956,0.6451612903225806,0.8181818181818182,0.3548387096774194,0.2735562310030395,0.5882181818181819,0.4993085611938475,22
Pval<0.005:Uterine,6,1,1,4,17,0.782608695652174,0.2,0.9444444444444444,0.5,0.8,0.5,0.19047619047619047,0.6722222222222222,0.5018115942028984,22
Pval<0.005:Colrec,6,24,14,86,236,0.7222222222222222,0.21818181818181817,0.944,0.631578947368421,0.7818181818181819,0.3684210526315789,0.2670807453416149,0.5950363636363635,0.5000444722378877,22
Pval<0.005:Uterine,7,3,0,5,15,0.782608695652174,0.375,1.0,1.0,0.625,0.0,0.25,0.6875,0.8369565217391304,22
Pval<0.005:Colrec,7,25,13,85,237,0.7277777777777777,0.22727272727272727,0.948,0.6578947368421053,0.7727272727272727,0.34210526315789475,0.2639751552795031,0.5897454545454546,0.5038189337376254,22
Pval<0.005:Uterine,8,4,0,5,14,0.782608695652174,0.4444444444444444,1.0,1.0,0.5555555555555556,0.0,0.2631578947368421,0.7222222222222222,0.8309178743961354,22
Pval<0.005:Colrec,8,26,14,84,236,0.7277777777777777,0.23636363636363636,0.944,0.65,0.7636363636363637,0.35,0.2625,0.5996181818181819,0.49996807508031343,22
Pval<0.005:Uterine,9,5,0,3,15,0.8695652173913043,0.625,1.0,1.0,0.375,0.0,0.16666666666666666,0.8125,0.9184782608695652,22
Pval<0.005:Colrec,9,26,13,84,237,0.7305555555555555,0.23636363636363636,0.948,0.6666666666666666,0.7636363636363637,0.3333333333333333,0.2616822429906542,0.5926545454545454,0.4974935618781911,22
Pval<0.005:Uterine,10,3,1,7,12,0.6521739130434783,0.3,0.9230769230769231,0.75,0.7,0.25,0.3684210526315789,0.6115384615384616,0.7354347826086955,22
Pval<0.005:Colrec,10,27,14,83,236,0.7305555555555555,0.24545454545454545,0.944,0.6585365853658537,0.7545454545454545,0.34146341463414637,0.2601880877742947,0.5943272727272727,0.4974138396110241,22
Chi>3.84:Uterine,0,5,1,5,12,0.7391304347826086,0.5,0.9230769230769231,0.8333333333333334,0.5,0.16666666666666666,0.29411764705882354,0.7115384615384616,0.8175883838383838,99
Chi>3.84:Colrec,0,21,16,89,234,0.7083333333333334,0.19090909090909092,0.936,0.5675675675675675,0.8090909090909091,0.43243243243243246,0.2755417956656347,0.5818727272727273,0.46548546546484304,99
Chi>3.84:Uterine,1,3,0,8,12,0.6521739130434783,0.2727272727272727,1.0,1.0,0.7272727272727273,0.0,0.4,0.45454545454545453,0.9007237821467071,99
Chi>3.84:Colrec,1,17,10,93,240,0.7138888888888889,0.15454545454545454,0.96,0.6296296296296297,0.8454545454545455,0.37037037037037035,0.27927927927927926,0.532290909090909,0.46017631225480427,99
Chi>3.84:Uterine,2,6,1,4,12,0.782608695652174,0.6,0.9230769230769231,0.8571428571428571,0.4,0.14285714285714285,0.25,0.7769230769230769,0.9205615942028984,99
Chi>3.84:Colrec,2,23,12,87,238,0.725,0.20909090909090908,0.952,0.6571428571428571,0.7909090909090909,0.34285714285714286,0.2676923076923077,0.5598727272727272,0.4598861239594454,99
Chi>3.84:Uterine,3,3,0,5,15,0.782608695652174,0.375,1.0,1.0,0.625,0.0,0.25,0.6875,0.6967261904761904,99
Chi>3.84:Colrec,3,18,12,92,238,0.7111111111111111,0.16363636363636364,0.952,0.6,0.8363636363636363,0.4,0.2787878787878788,0.5811636363636364,0.4576005915446694,99
Chi>3.84:Uterine,4,2,0,6,15,0.7391304347826086,0.25,1.0,1.0,0.75,0.0,0.2857142857142857,0.6000000000000001,0.776373106060606,99
Chi>3.84:Colrec,4,12,11,98,239,0.6972222222222222,0.10909090909090909,0.956,0.5217391304347826,0.8909090909090909,0.4782608695652174,0.29080118694362017,0.5836181818181818,0.4716279018410815,99
Chi>3.84:Uterine,5,1,1,7,14,0.6521739130434783,0.125,0.9333333333333333,0.5,0.875,0.5,0.3333333333333333,0.6416666666666666,0.6396780303030303,99
Chi>3.84:Colrec,5,17,10,93,240,0.7138888888888889,0.15454545454545454,0.96,0.6296296296296297,0.8454545454545455,0.37037037037037035,0.27927927927927926,0.5454909090909091,0.46569733561274107,99
Chi>3.84:Uterine,6,5,0,4,14,0.8260869565217391,0.5555555555555556,1.0,1.0,0.4444444444444444,0.0,0.2222222222222222,0.7777777777777778,0.8630952380952381,99
Chi>3.84:Colrec,6,27,19,83,231,0.7166666666666667,0.24545454545454545,0.924,0.5869565217391305,0.7545454545454545,0.41304347826086957,0.2643312101910828,0.5761999999999999,0.45953142026575067,99
